CLV,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Response,Gender,Total Claim Amount,Coverage,Education,Location Code,Marital Status,Policy Type,Label,State,EmploymentStatus,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size
9942.304791,67890,85,23,57,0,2,0,1,408,1,1,1,0,1,1,Nevada,Employed,Personal L2,Offer4,Agent,Four-Door Car,Small
3735.838129,0,110,3,16,0,1,0,1,792,0,1,1,0,1,2,California,Unemployed,Personal L3,Offer1,Agent,SUV,Medsize
13117.52215,84311,111,11,98,4,2,0,0,532.8,0,0,1,0,1,2,California,Employed,Personal L3,Offer3,Call Center,SUV,Small
4574.524094,99316,114,26,53,0,1,0,0,754.358929,0,1,1,0,0,2,California,Employed,Corporate L3,Offer2,Branch,SUV,Medsize
5470.060561,54507,138,20,11,0,1,1,0,702.990032,1,1,1,1,1,2,Arizona,Employed,Personal L1,Offer2,Agent,SUV,Medsize
2978.84601,64586,76,3,17,0,1,0,0,206.837111,1,1,2,0,1,1,California,Employed,Personal L1,Offer3,Branch,Four-Door Car,Medsize
6410.967544,61709,82,5,41,2,7,0,1,275.395894,1,1,2,1,1,1,Oregon,Employed,Personal L3,Offer3,Branch,Four-Door Car,Medsize
4479.023088,94656,111,12,79,1,1,0,1,459.738128,0,2,2,1,2,2,California,Employed,Special L2,Offer4,Web,SUV,Medsize
2383.731879,0,69,5,40,0,1,0,0,496.8,0,0,1,0,2,2,California,Unemployed,Special L3,Offer4,Branch,Two-Door Car,Small
2764.493659,61085,70,27,34,1,1,0,1,336,0,1,1,1,1,2,California,Employed,Personal L3,Offer2,Branch,Two-Door Car,Medsize
7920.105377,89284,67,7,31,3,2,0,0,321.6,0,1,1,1,1,2,Oregon,Employed,Personal L2,Offer4,Agent,Two-Door Car,Small
6889.097981,0,63,6,12,0,2,0,0,302.4,0,0,1,0,1,1,Arizona,Unemployed,Personal L2,Offer1,Branch,Four-Door Car,Small
3274.194616,31686,81,11,33,0,1,0,0,430.994107,1,1,1,1,1,1,Washington,Employed,Personal L3,Offer1,Agent,Four-Door Car,Small
9951.707743,56855,255,12,1,0,1,0,1,1836,2,0,1,0,0,0,Oregon,Employed,Corporate L3,Offer4,Web,Luxury SUV,Medsize
2521.555686,53703,67,3,45,2,1,0,1,67.632476,0,1,0,0,2,1,Oregon,Employed,Special L3,Offer1,Branch,Four-Door Car,Medsize
23706.11337,0,96,12,35,1,2,0,0,844.481918,1,0,1,0,1,2,Washington,Unemployed,Personal L1,Offer3,Branch,Two-Door Car,Medsize
6047.02516,20396,76,15,60,1,4,1,1,364.8,1,1,1,1,1,1,California,Employed,Personal L1,Offer1,Branch,Four-Door Car,Medsize
11140.30248,27679,150,30,28,0,3,0,0,722.486994,2,2,1,0,1,2,California,Disabled,Personal L1,Offer1,Call Center,SUV,Medsize
4334.064096,23904,123,1,67,3,1,1,0,590.4,1,1,1,0,1,2,Nevada,Retired,Personal L3,Offer1,Agent,SUV,Medsize
2799.74791,65351,69,4,54,0,1,0,0,481.027516,0,0,1,1,0,0,Arizona,Employed,Corporate L1,Offer2,Call Center,Four-Door Car,Medsize
7923.136624,0,113,20,1,0,7,0,1,1124.427734,0,1,1,0,1,2,California,Unemployed,Personal L2,Offer1,Agent,SUV,Medsize
3688.110888,0,63,0,54,3,7,0,1,669.682001,0,0,1,0,1,1,California,Unemployed,Personal L2,Offer1,Call Center,Four-Door Car,Medsize
12067.45599,0,116,14,35,0,2,0,1,1284.093173,0,1,1,0,1,2,California,Unemployed,Personal L2,Offer1,Agent,SUV,Medsize
2924.976721,64459,72,16,64,0,1,0,0,240.259479,0,1,2,1,1,1,California,Employed,Personal L1,Offer2,Branch,Four-Door Car,Medsize
15014.0927,32961,190,13,53,0,3,0,1,912,2,1,1,1,0,0,California,Employed,Corporate L2,Offer1,Branch,SUV,Small
9277.233839,71416,116,10,0,0,3,0,0,556.8,0,0,1,0,0,2,Oregon,Employed,Corporate L3,Offer2,Agent,SUV,Medsize
6274.123875,68964,78,15,6,0,3,0,0,115.086827,1,1,0,1,1,1,Washington,Employed,Personal L3,Offer3,Web,Four-Door Car,Medsize
3886.647414,78108,98,12,34,0,1,0,1,470.4,1,0,1,0,1,2,California,Employed,Personal L3,Offer2,Agent,Two-Door Car,Small
4386.277558,10621,67,28,22,0,5,1,1,321.6,0,1,1,0,2,1,California,Retired,Special L3,Offer1,Agent,Four-Door Car,Medsize
11365.26766,84910,95,4,69,0,2,0,1,383.167471,1,1,2,1,0,2,Washington,Employed,Corporate L3,Offer2,Web,Two-Door Car,Small
5610.96434,77493,70,2,35,0,3,0,0,307.963291,0,0,2,0,2,1,California,Employed,Special L3,Offer1,Agent,Four-Door Car,Medsize
2912.892035,81097,74,7,67,0,1,0,1,355.2,0,1,1,0,1,1,Arizona,Employed,Personal L1,Offer4,Agent,Four-Door Car,Small
6915.729915,96610,85,6,23,0,3,0,0,520.364752,1,1,1,1,0,0,Oregon,Employed,Corporate L1,Offer4,Call Center,Four-Door Car,Large
6262.663307,30110,159,20,71,0,1,0,1,466.436375,2,1,2,1,0,2,Oregon,Employed,Corporate L3,Offer4,Agent,Sports Car,Small
6503.397049,22081,84,1,9,0,6,1,0,451.670309,1,0,1,1,2,2,Oregon,Disabled,Special L3,Offer1,Agent,Two-Door Car,Small
8007.399376,0,112,12,93,0,3,1,0,537.6,0,0,1,0,1,2,Washington,Unemployed,Personal L3,Offer1,Web,Sports Car,Medsize
2929.916512,98473,72,19,69,0,1,0,1,345.6,0,1,1,1,1,1,California,Employed,Personal L1,Offer2,Branch,Four-Door Car,Medsize
5969.55297,97431,74,1,72,0,3,0,0,355.2,0,1,1,1,1,1,Oregon,Employed,Personal L2,Offer3,Branch,Four-Door Car,Medsize
5473.15987,93870,69,1,96,0,8,0,1,331.2,0,1,1,0,1,1,California,Employed,Personal L2,Offer1,Call Center,Four-Door Car,Medsize
5645.396665,50366,72,9,5,0,9,0,1,428.734656,0,0,1,0,1,1,Nevada,Employed,Personal L1,Offer1,Call Center,Four-Door Car,Small
6369.262355,34498,83,30,72,0,7,1,1,398.4,1,0,1,0,1,2,Washington,Employed,Personal L3,Offer2,Branch,Two-Door Car,Small
11833.76732,16552,103,23,53,0,2,0,0,494.4,0,1,1,1,1,2,Oregon,Disabled,Personal L3,Offer2,Call Center,SUV,Small
6121.107929,26787,77,7,50,0,5,0,0,369.6,1,1,1,1,1,1,Oregon,Employed,Personal L3,Offer3,Branch,Four-Door Car,Medsize
5159.369746,0,74,2,42,0,9,0,1,831.752839,0,1,1,0,1,2,Nevada,Unemployed,Personal L1,Offer1,Branch,Two-Door Car,Medsize
2514.59196,43860,65,15,58,0,1,1,0,156.124914,0,0,0,0,0,0,Nevada,Employed,Corporate L3,Offer2,Agent,Four-Door Car,Medsize
8668.611261,21474,114,13,72,2,9,0,1,373.428187,0,0,2,1,0,2,Arizona,Employed,Corporate L3,Offer1,Agent,SUV,Small
4960.965384,18174,66,8,16,0,9,0,1,395.934815,0,1,1,1,0,0,California,Disabled,Corporate L1,Offer1,Agent,Four-Door Car,Small
5504.139033,0,73,18,45,0,5,1,0,350.4,0,1,1,1,0,0,Arizona,Unemployed,Corporate L1,Offer1,Call Center,Four-Door Car,Medsize
7507.455372,60920,64,10,61,0,2,1,1,231.201886,0,1,2,0,1,2,Arizona,Employed,Personal L3,Offer2,Agent,Two-Door Car,Medsize
32269.85139,41520,90,18,70,0,2,0,1,289.904105,1,0,2,1,1,1,Arizona,Employed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
5657.031588,0,152,12,89,0,1,0,0,729.6,2,1,1,1,1,2,Oregon,Unemployed,Personal L3,Offer1,Web,SUV,Small
5061.757902,0,68,19,16,0,8,0,1,326.4,0,0,1,1,1,2,Arizona,Unemployed,Personal L3,Offer3,Call Center,Two-Door Car,Medsize
5912.783829,72208,73,3,84,0,8,0,1,350.4,0,1,1,1,1,2,California,Employed,Personal L3,Offer1,Branch,Two-Door Car,Small
15182.27975,53863,63,12,30,0,2,0,0,105.765111,0,1,0,1,1,1,California,Employed,Personal L2,Offer1,Web,Four-Door Car,Large
10747.03094,66446,136,8,77,0,3,0,1,639.464548,1,1,2,0,0,0,Washington,Employed,Corporate L1,Offer2,Branch,SUV,Large
2050.623512,0,61,18,26,0,1,0,1,292.8,0,1,1,0,1,1,Washington,Unemployed,Personal L3,Offer2,Agent,Four-Door Car,Small
2465.444865,64997,63,7,99,1,1,0,0,383.442328,0,1,1,0,1,1,Washington,Employed,Personal L3,Offer2,Agent,Four-Door Car,Small
5343.121327,64460,66,18,42,0,3,0,0,316.8,0,0,1,1,0,2,Nevada,Employed,Corporate L3,Offer2,Agent,Two-Door Car,Small
8119.829071,46618,67,22,77,0,2,0,0,99.085943,0,1,0,1,1,1,Arizona,Employed,Personal L1,Offer3,Agent,Four-Door Car,Large
4605.265164,0,64,13,64,0,4,0,0,307.2,0,1,1,0,0,0,Oregon,Unemployed,Corporate L3,Offer1,Branch,Four-Door Car,Small
6408.785577,49988,84,6,37,5,5,0,1,566.935022,1,1,1,1,1,2,California,Employed,Personal L2,Offer2,Web,Two-Door Car,Large
2376.533508,0,91,2,8,5,1,0,0,436.8,1,1,1,0,1,2,California,Unemployed,Personal L1,Offer1,Agent,Two-Door Car,Medsize
3211.070017,16269,86,6,84,0,1,0,1,412.8,1,1,1,0,0,2,California,Disabled,Corporate L2,Offer3,Agent,Two-Door Car,Medsize
5094.522262,72006,64,4,38,0,3,0,0,307.2,0,1,1,0,1,1,Arizona,Employed,Personal L1,Offer4,Agent,Four-Door Car,Medsize
25755.27817,0,81,3,60,2,2,0,0,388.8,1,0,1,1,1,1,Arizona,Unemployed,Personal L2,Offer4,Call Center,Four-Door Car,Small
8672.229719,0,245,34,83,0,1,0,1,2345.413441,1,1,1,0,0,0,Oregon,Unemployed,Corporate L3,Offer1,Branch,Luxury SUV,Medsize
8044.73072,44320,67,13,79,0,2,0,1,321.6,0,2,1,1,1,1,California,Employed,Personal L2,Offer1,Call Center,Four-Door Car,Medsize
4001.519098,19782,108,13,66,0,1,0,0,773.470977,2,0,1,0,1,2,Arizona,Retired,Personal L3,Offer3,Web,Two-Door Car,Medsize
16706.11699,63933,70,35,98,0,2,0,0,424.883448,0,1,1,0,1,2,Nevada,Employed,Personal L3,Offer1,Call Center,Two-Door Car,Medsize
8544.411077,28224,109,13,13,0,8,0,1,523.2,0,2,1,0,1,2,Arizona,Employed,Personal L3,Offer1,Call Center,SUV,Medsize
7805.31287,21073,106,25,54,1,3,1,0,508.8,0,1,1,0,1,2,Washington,Retired,Personal L3,Offer1,Agent,SUV,Small
6112.756868,63243,77,21,73,0,3,0,1,364.240307,1,1,2,1,1,1,Oregon,Employed,Personal L3,Offer4,Call Center,Four-Door Car,Large
4772.943848,20993,133,35,90,0,1,1,1,638.4,1,0,1,0,1,2,Nevada,Retired,Personal L3,Offer2,Agent,SUV,Medsize
10979.09559,94827,135,5,64,0,4,0,0,354.729129,1,1,2,1,1,2,Oregon,Employed,Personal L3,Offer1,Agent,SUV,Medsize
5004.263818,39161,63,18,83,1,4,0,0,283.995953,0,2,2,1,1,2,California,Employed,Personal L3,Offer2,Call Center,Two-Door Car,Small
13223.04379,37534,84,2,0,2,2,0,1,403.2,1,1,1,1,1,1,Washington,Employed,Personal L3,Offer3,Branch,Four-Door Car,Medsize
2623.31543,80210,65,30,28,0,1,0,0,20.543176,0,1,0,0,0,0,Oregon,Employed,Corporate L3,Offer1,Agent,Four-Door Car,Medsize
17840.19555,0,62,32,59,0,2,0,1,385.115437,0,1,1,1,1,1,California,Unemployed,Personal L1,Offer1,Agent,Four-Door Car,Small
5106.111827,30110,64,2,4,0,5,0,0,140.165035,0,1,0,1,1,1,California,Employed,Personal L1,Offer1,Web,Four-Door Car,Medsize
17930.60451,21708,68,28,77,0,2,0,0,326.4,0,1,1,0,1,1,Arizona,Medical Leave,Personal L2,Offer1,Web,Four-Door Car,Medsize
5457.342569,94731,67,23,65,0,4,0,1,321.6,0,0,1,1,1,1,Arizona,Employed,Personal L2,Offer2,Agent,Four-Door Car,Medsize
6563.644143,32375,83,17,83,0,6,0,1,398.4,1,1,1,1,1,1,California,Employed,Personal L1,Offer1,Agent,Four-Door Car,Small
4812.525221,16531,63,0,40,0,4,0,1,102.879769,0,1,0,1,0,0,Oregon,Medical Leave,Corporate L1,Offer1,Web,Four-Door Car,Medsize
29328.04185,32006,94,28,7,0,2,0,0,56.868289,1,2,0,0,0,0,Arizona,Employed,Corporate L3,Offer2,Call Center,Four-Door Car,Medsize
5773.520711,81676,72,21,86,0,8,0,0,463.158502,0,1,1,1,1,2,Arizona,Employed,Personal L2,Offer1,Agent,Two-Door Car,Small
6847.1189,71038,86,15,56,0,3,0,1,205.444066,1,1,0,1,0,0,California,Employed,Corporate L1,Offer4,Agent,Four-Door Car,Medsize
3595.31286,0,103,20,43,0,1,0,0,741.6,0,0,1,0,0,2,Arizona,Unemployed,Corporate L3,Offer2,Call Center,Sports Car,Medsize
22855.61209,20832,65,8,32,0,2,0,0,56.371967,0,2,0,1,1,2,Nevada,Medical Leave,Personal L3,Offer1,Call Center,Two-Door Car,Medsize
7859.414569,0,113,19,10,0,7,0,1,813.6,0,0,1,0,1,2,Washington,Unemployed,Personal L1,Offer1,Branch,SUV,Medsize
4115.577437,52405,103,2,27,0,1,0,1,494.4,2,0,1,1,1,1,Oregon,Employed,Personal L3,Offer4,Call Center,Four-Door Car,Medsize
5029.638777,0,133,3,89,0,1,0,0,795.864079,1,0,1,1,1,2,Arizona,Unemployed,Personal L3,Offer1,Agent,Sports Car,Small
4821.418454,26583,128,6,46,4,1,0,0,614.4,1,1,1,1,1,2,Washington,Employed,Personal L2,Offer2,Agent,SUV,Medsize
5004.310469,25486,65,15,53,0,3,0,1,72.438681,0,2,0,1,2,2,Oregon,Disabled,Special L3,Offer1,Web,Two-Door Car,Medsize
8630.053943,24065,111,30,1,0,5,0,1,532.8,2,1,1,0,0,0,Arizona,Employed,Corporate L2,Offer1,Branch,Four-Door Car,Medsize
9322.08512,70435,116,0,50,0,4,0,0,67.881546,2,0,0,1,1,1,Arizona,Employed,Personal L3,Offer3,Agent,Four-Door Car,Medsize
16727.56063,0,76,33,36,2,2,0,1,402.636829,1,1,1,0,1,2,California,Unemployed,Personal L3,Offer3,Branch,Two-Door Car,Medsize
3652.532435,39679,92,2,85,0,1,0,0,641.388616,1,0,1,1,1,2,Oregon,Employed,Personal L3,Offer2,Branch,Two-Door Car,Medsize
6158.601171,0,89,13,45,0,5,0,1,342.481173,1,1,2,0,1,1,Nevada,Unemployed,Personal L2,Offer1,Web,Four-Door Car,Medsize
4376.083958,0,69,21,70,4,3,0,1,331.2,0,1,1,1,1,2,California,Unemployed,Personal L2,Offer4,Web,Two-Door Car,Medsize
5569.456156,53565,71,27,34,1,6,0,1,340.8,0,0,1,1,1,1,Nevada,Employed,Personal L3,Offer1,Agent,Four-Door Car,Small
2576.513006,37574,66,19,14,1,1,0,1,412.101933,0,1,1,1,1,2,Washington,Employed,Personal L1,Offer1,Agent,Two-Door Car,Medsize
8346.983233,48259,108,14,79,0,3,0,1,73.700573,2,1,0,0,1,2,Washington,Employed,Personal L2,Offer1,Branch,Two-Door Car,Medsize
6323.923864,78532,78,25,87,0,3,0,0,374.4,1,0,1,1,1,1,Arizona,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
5973.14343,96163,73,23,90,0,3,0,0,350.4,0,1,1,1,0,0,Arizona,Employed,Corporate L3,Offer1,Call Center,Four-Door Car,Medsize
4706.676993,0,72,0,86,0,7,0,1,345.6,0,1,1,0,1,1,California,Unemployed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
8093.410258,0,114,9,72,1,5,0,1,722.024742,0,0,1,1,1,2,California,Unemployed,Personal L1,Offer1,Agent,Sports Car,Medsize
5035.744643,72672,63,7,39,0,5,0,1,259.361117,0,1,2,1,1,1,Washington,Employed,Personal L2,Offer2,Call Center,Four-Door Car,Large
9027.867218,99002,112,33,75,1,8,0,0,537.6,2,1,1,1,1,1,Oregon,Employed,Personal L1,Offer3,Branch,Four-Door Car,Medsize
7288.884849,79494,91,19,30,0,3,0,1,396.295614,1,0,2,1,1,1,California,Employed,Personal L2,Offer4,Agent,Four-Door Car,Large
18042.47942,35704,225,21,35,0,8,0,1,358.281562,1,2,0,1,1,1,Oregon,Employed,Personal L3,Offer1,Branch,Luxury Car,Medsize
4992.063043,0,71,6,5,0,3,0,0,653.388564,0,1,1,0,0,0,Arizona,Unemployed,Corporate L2,Offer3,Web,Four-Door Car,Small
9102.267849,26049,118,17,6,0,6,0,0,121.032372,2,0,0,1,1,2,Oregon,Disabled,Personal L2,Offer1,Call Center,Two-Door Car,Large
2540.407726,70125,64,21,77,0,1,0,1,92.813396,0,2,0,0,2,1,Arizona,Employed,Special L2,Offer2,Branch,Four-Door Car,Medsize
12941.89193,52369,110,34,49,1,2,0,1,528,0,1,1,1,1,2,California,Employed,Personal L3,Offer1,Agent,SUV,Medsize
2365.348601,0,66,25,51,2,1,0,0,159.636956,0,1,0,1,2,1,Washington,Unemployed,Special L2,Offer2,Branch,Four-Door Car,Medsize
5720.765064,41770,72,0,60,0,9,0,1,476.156957,0,1,1,1,1,1,Arizona,Employed,Personal L1,Offer2,Branch,Four-Door Car,Small
7035.534088,0,101,16,88,0,8,0,1,727.2,2,0,1,0,0,0,Oregon,Unemployed,Corporate L3,Offer3,Web,Four-Door Car,Medsize
2636.97773,31911,67,33,27,0,1,0,1,321.6,0,1,1,1,1,1,California,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
5395.831967,70051,68,15,69,0,8,0,1,42.078345,0,1,0,1,0,0,Nevada,Employed,Corporate L3,Offer4,Web,Four-Door Car,Medsize
8382.630118,19683,117,17,41,1,9,1,1,561.6,0,0,1,1,1,2,Oregon,Retired,Personal L2,Offer1,Web,Sports Car,Medsize
31161.74523,30916,112,7,65,0,2,0,0,200.11606,0,1,0,1,1,2,Washington,Employed,Personal L1,Offer1,Agent,SUV,Small
2887.742258,0,80,24,95,0,1,0,0,676.944023,1,1,1,0,1,1,Oregon,Unemployed,Personal L1,Offer1,Call Center,Four-Door Car,Medsize
8714.922135,0,118,14,64,0,4,1,0,566.4,0,1,1,0,0,2,Washington,Unemployed,Corporate L3,Offer1,Agent,SUV,Medsize
25585.72783,0,116,0,45,0,2,0,1,830.623064,0,1,1,1,0,0,California,Unemployed,Corporate L1,Offer2,Call Center,SUV,Medsize
10272.6082,60145,132,8,28,0,3,0,1,580.473259,1,1,2,0,1,2,Oregon,Employed,Personal L3,Offer3,Web,SUV,Medsize
4376.363592,63774,111,18,63,0,1,1,0,60.036683,2,1,0,0,1,1,Oregon,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
5318.89664,25134,67,3,0,0,6,1,0,321.6,0,1,1,1,0,0,California,Employed,Corporate L2,Offer2,Call Center,Four-Door Car,Small
4719.762191,37057,61,5,48,1,6,0,1,47.53101,0,1,0,1,1,1,Oregon,Employed,Personal L2,Offer1,Agent,Four-Door Car,Small
4428.031583,58577,110,6,62,0,1,1,0,303.872752,0,0,2,1,1,2,Oregon,Employed,Personal L3,Offer1,Agent,SUV,Medsize
5879.176092,85857,73,3,19,0,6,0,1,100.620067,0,0,0,1,0,0,California,Employed,Corporate L2,Offer4,Agent,Four-Door Car,Medsize
9416.908485,70602,116,8,47,0,3,0,0,481.339891,0,2,2,1,1,2,Oregon,Employed,Personal L3,Offer3,Call Center,SUV,Small
8288.155579,33816,106,10,97,2,3,0,0,508.8,2,2,1,0,0,0,Oregon,Employed,Corporate L3,Offer1,Branch,Four-Door Car,Medsize
32654.8383,0,153,7,75,0,2,0,1,1101.6,2,1,1,0,1,2,Oregon,Unemployed,Personal L3,Offer3,Branch,SUV,Medsize
4719.450052,89642,121,11,20,4,1,0,0,86.320022,1,1,0,1,0,2,Oregon,Employed,Corporate L3,Offer3,Call Center,SUV,Medsize
3903.474784,60068,98,17,75,0,1,0,0,470.4,1,1,1,1,1,2,California,Employed,Personal L3,Offer2,Agent,Two-Door Car,Small
5457.259678,50044,139,16,14,0,1,0,0,667.2,1,1,1,0,1,2,California,Employed,Personal L2,Offer3,Call Center,SUV,Medsize
2725.356404,36650,69,2,70,1,1,1,0,56.60333,0,2,0,1,1,1,California,Employed,Personal L3,Offer2,Web,Four-Door Car,Large
4433.97368,50653,110,29,42,0,1,0,0,262.865172,0,1,0,1,0,2,Arizona,Employed,Corporate L3,Offer4,Agent,SUV,Small
5332.462694,68931,66,32,30,0,7,1,0,309.577946,0,2,2,1,1,1,Arizona,Employed,Personal L1,Offer2,Branch,Four-Door Car,Medsize
2315.094985,0,73,14,39,1,1,0,1,350.4,0,1,1,0,0,0,Oregon,Unemployed,Corporate L3,Offer1,Branch,Four-Door Car,Medsize
5411.953687,0,73,1,22,0,5,0,0,365.364581,0,1,1,0,1,1,California,Unemployed,Personal L2,Offer2,Call Center,Four-Door Car,Medsize
9587.33234,39266,80,33,31,0,2,0,1,384,1,1,1,1,1,1,California,Employed,Personal L2,Offer4,Branch,Four-Door Car,Medsize
22103.5072,0,102,35,48,0,2,1,1,489.6,0,1,1,1,1,2,California,Unemployed,Personal L3,Offer1,Branch,SUV,Medsize
9764.945308,0,98,24,11,1,2,0,0,705.6,1,0,1,0,1,1,Nevada,Unemployed,Personal L2,Offer2,Web,Four-Door Car,Small
2567.151468,40864,65,2,75,0,1,0,0,9.51528,0,1,0,1,0,0,Nevada,Employed,Corporate L1,Offer2,Web,Four-Door Car,Medsize
2650.622781,39035,68,15,65,0,1,0,0,244.564334,0,1,2,0,1,1,Oregon,Employed,Personal L2,Offer2,Agent,Four-Door Car,Medsize
11264.36334,34923,98,23,82,0,2,0,1,639.105556,1,1,1,0,1,2,California,Employed,Personal L1,Offer1,Call Center,Two-Door Car,Medsize
2168.523464,0,63,1,56,0,1,0,1,453.6,0,0,1,0,1,1,California,Unemployed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
8610.667489,0,111,27,36,0,9,0,0,532.8,0,0,1,1,0,0,California,Unemployed,Corporate L1,Offer3,Web,SUV,Medsize
2834.646235,24506,71,7,47,0,1,0,0,511.2,0,1,1,0,1,2,California,Employed,Personal L1,Offer1,Agent,Two-Door Car,Medsize
8930.139728,0,82,25,63,0,2,0,1,554.522969,1,0,1,1,1,1,Oregon,Unemployed,Personal L1,Offer4,Call Center,Four-Door Car,Medsize
5536.386959,52220,70,17,42,1,5,0,0,336,0,1,1,1,1,1,Arizona,Employed,Personal L2,Offer1,Call Center,Four-Door Car,Small
2840.85429,0,74,17,73,0,1,0,1,402.449823,0,0,1,1,1,2,Arizona,Unemployed,Personal L3,Offer1,Call Center,Two-Door Car,Medsize
8082.880956,53554,67,6,5,0,2,0,1,327.020539,0,1,1,1,1,1,California,Employed,Personal L2,Offer1,Agent,Four-Door Car,Large
5254.734278,34476,67,23,49,1,3,0,1,5.3953,0,1,0,1,0,0,California,Employed,Corporate L2,Offer4,Call Center,Four-Door Car,Medsize
5116.237577,0,70,1,11,0,5,0,0,131.401291,0,1,0,1,1,1,Arizona,Unemployed,Personal L2,Offer1,Web,Four-Door Car,Medsize
3034.646997,68205,76,35,14,0,1,0,1,99.382943,1,1,0,1,1,2,California,Employed,Personal L1,Offer4,Branch,Two-Door Car,Medsize
8024.89992,0,119,6,48,1,8,0,0,856.8,0,0,1,0,1,2,California,Unemployed,Personal L1,Offer3,Branch,SUV,Medsize
18211.14319,53690,154,20,97,0,2,0,1,739.2,2,0,1,1,1,2,California,Employed,Personal L3,Offer4,Call Center,SUV,Small
5121.563312,0,72,2,22,0,5,0,1,518.4,0,0,1,0,1,1,Oregon,Unemployed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
2150.178588,0,61,28,31,0,1,0,0,292.8,0,0,1,0,1,1,California,Unemployed,Personal L3,Offer2,Web,Four-Door Car,Medsize
5595.389905,74454,71,25,29,0,3,1,0,340.8,0,0,1,0,1,1,California,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
7562.824036,0,73,23,91,0,2,0,0,350.4,0,1,1,0,1,1,Nevada,Unemployed,Personal L1,Offer2,Branch,Four-Door Car,Large
5385.853211,29664,71,1,69,0,3,0,1,340.8,0,0,1,1,1,1,Oregon,Medical Leave,Personal L1,Offer1,Agent,Four-Door Car,Medsize
4718.558501,15680,64,20,29,0,8,0,1,260.879903,0,2,2,0,1,1,Washington,Disabled,Personal L3,Offer4,Web,Four-Door Car,Medsize
9422.567923,47272,79,17,17,3,2,0,0,64.546877,1,1,0,1,1,1,Nevada,Employed,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
3605.860265,21585,92,35,61,0,1,0,0,441.6,1,1,1,1,0,0,Oregon,Employed,Corporate L2,Offer4,Agent,Four-Door Car,Medsize
7762.590564,23827,106,18,77,2,3,0,0,37.910623,2,1,0,1,1,1,California,Disabled,Personal L3,Offer1,Agent,Four-Door Car,Medsize
23444.90045,69906,74,34,32,2,2,0,0,202.860399,0,1,2,1,0,0,Arizona,Employed,Corporate L3,Offer2,Branch,Four-Door Car,Medsize
2558.178159,0,72,7,77,0,1,0,0,345.6,0,0,1,0,0,0,California,Unemployed,Corporate L3,Offer1,Call Center,Four-Door Car,Small
5123.170887,89879,63,17,20,0,3,0,0,94.030308,0,2,0,1,1,2,Washington,Employed,Personal L3,Offer2,Web,Two-Door Car,Medsize
2537.744494,0,69,9,89,0,1,0,0,331.2,0,0,1,1,1,1,Washington,Unemployed,Personal L3,Offer4,Branch,Four-Door Car,Large
2969.593296,46131,74,27,28,0,1,0,1,355.2,0,0,1,1,1,2,California,Employed,Personal L3,Offer2,Branch,Two-Door Car,Small
4363.124641,54514,109,5,36,3,1,0,0,286.234931,0,2,2,0,1,2,Oregon,Employed,Personal L2,Offer2,Branch,SUV,Medsize
5884.308607,0,161,29,1,0,1,0,0,1159.2,2,0,1,0,1,2,California,Unemployed,Personal L3,Offer1,Agent,SUV,Medsize
5272.191556,96668,66,2,95,0,3,0,0,316.8,0,1,1,0,1,1,Nevada,Employed,Personal L2,Offer1,Agent,Four-Door Car,Medsize
5509.895664,78879,69,9,67,1,4,0,1,466.570791,0,2,1,1,1,1,California,Employed,Personal L3,Offer4,Call Center,Four-Door Car,Small
16313.68349,0,69,21,86,0,2,0,1,331.2,0,1,1,0,1,1,Nevada,Unemployed,Personal L1,Offer3,Call Center,Four-Door Car,Medsize
5678.050167,0,76,8,44,0,3,1,0,364.8,1,1,1,1,1,1,Arizona,Unemployed,Personal L1,Offer2,Agent,Four-Door Car,Small
12101.20884,0,112,28,30,0,2,0,0,1252.406235,0,1,1,0,1,2,California,Unemployed,Personal L2,Offer2,Agent,Sports Car,Large
2453.570794,29735,69,3,92,0,1,1,1,331.2,0,1,1,0,1,1,Oregon,Medical Leave,Personal L2,Offer1,Agent,Four-Door Car,Medsize
5075.66267,23082,65,18,90,0,7,0,1,312,0,0,1,1,2,1,California,Medical Leave,Special L3,Offer1,Branch,Four-Door Car,Large
3214.979402,53984,80,15,62,0,1,0,1,421.484456,1,1,1,0,0,0,Arizona,Employed,Corporate L2,Offer1,Call Center,Four-Door Car,Small
12275.34309,52135,156,6,86,0,9,0,0,430.505942,2,1,2,0,1,2,California,Employed,Personal L3,Offer2,Call Center,SUV,Small
2722.210707,17576,71,29,70,0,1,1,0,398.502948,0,1,1,1,0,0,California,Medical Leave,Corporate L3,Offer2,Call Center,Four-Door Car,Medsize
2457.440923,29486,62,19,73,0,1,0,0,7.646763,0,1,0,1,1,1,Oregon,Employed,Personal L3,Offer2,Web,Four-Door Car,Medsize
